"Account Name","Environment","Cloud Provider","Cloud Provider Identifier","Service","Rule ID","Rule Title","Check Status","Risk Level","Cost","Savings","Message","Region","Categories","Resource","Provider Resource ID","Tags","Failure Discovery Date","Failure Resolved Date","Last Updated Date","Rule Release Date","Rule Update Date","Resolution Page","Check ID","Link to resource","Meta","TagObjects"
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","ActivityLog","ActivityLog-028","Create Alert for ""Create or Update Public IP Address"" Events","FAILURE","High","","","This subscription doesn't have a ""Create or Update Public IP Address"" Activity Log Alert properly configured.","global","security","","","","2024-03-19T08:08:07.301Z","","","2023-01-12","","https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/create-or-update-public-ip-alert.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:ActivityLog-028:ActivityLog:global:","","descriptorType=monitor-activity-log-alerts;resourceName=Monitor Activity Log Alert;notScored=false;lastRefreshDate=2024-06-12T02:40:06.000Z;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","ActivityLog","ActivityLog-029","Create Alert for ""Delete Public IP Address"" Events","FAILURE","High","","","This subscription doesn't have a ""Delete Public IP Address"" Activity Log Alert properly configured.","global","security","","","","2024-03-19T08:08:07.301Z","","","2022-12-08","","https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/delete-public-ip-alert.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:ActivityLog-029:ActivityLog:global:","","descriptorType=monitor-activity-log-alerts;resourceName=Monitor Activity Log Alert;notScored=false;lastRefreshDate=2024-06-12T02:40:06.000Z;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","AccessControl","AccessControl-002","Resource Locking Administrator Role","FAILURE","Medium","","","There are no custom IAM roles assigned to manage resource locking within your Azure subscription","global","security","","","","2024-03-19T08:08:07.301Z","","","2021-12-10","","https://www.cloudconformity.com/knowledge-base/azure/AccessControl/resource-lock-custom-role.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:AccessControl-002:AccessControl:global:","","descriptorType=access-control-roles;resourceName=Access Control Role;notScored=false;lastRefreshDate=2024-06-12T02:40:06.000Z;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","Network","Network-005","Check for Unrestricted FTP Access","SUCCESS","Very High","","","Security group basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01 doesn't allow unrestricted access to ports 20, 21","japaneast","security","/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01","","Environment=SIT,UAT, DataClassification=Internal, ApplicationName=NW, Tier=0, AppOwner=yeli.chen, MaintainDept=U00024897, PlatformOwner=wenfeng.chen, RequestedDept=U00024897, ResourceType=Shared","","","","2020-08-19","2022-06-06","https://www.cloudconformity.com/knowledge-base/azure/Network/unrestricted-ftp-access.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:Network-005:Network:japaneast:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01","https://portal.azure.com/#resource//subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01","descriptorType=network-network-security-groups;resourceName=Network Security Group;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:Network:japaneast:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01;extradata=[];excluded=false","[{""Environment"":""SIT,UAT""},{""DataClassification"":""Internal""},{""ApplicationName"":""NW""},{""Tier"":""0""},{""AppOwner"":""yeli.chen""},{""MaintainDept"":""U00024897""},{""PlatformOwner"":""wenfeng.chen""},{""RequestedDept"":""U00024897""},{""ResourceType"":""Shared""}]"
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","Network","Network-007","Check for Unrestricted PostgreSQL Database Access","SUCCESS","High","","","Security group basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01 doesn't allow unrestricted access to port 5432","japaneast","security","/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01","","Environment=SIT,UAT, DataClassification=Internal, ApplicationName=NW, Tier=0, AppOwner=yeli.chen, MaintainDept=U00024897, PlatformOwner=wenfeng.chen, RequestedDept=U00024897, ResourceType=Shared","","","","2020-06-30","2022-06-06","https://www.cloudconformity.com/knowledge-base/azure/Network/unrestricted-postgre-sql-access.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:Network-007:Network:japaneast:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01","https://portal.azure.com/#resource//subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01","descriptorType=network-network-security-groups;resourceName=Network Security Group;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:Network:japaneast:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01;extradata=[];excluded=false","[{""Environment"":""SIT,UAT""},{""DataClassification"":""Internal""},{""ApplicationName"":""NW""},{""Tier"":""0""},{""AppOwner"":""yeli.chen""},{""MaintainDept"":""U00024897""},{""PlatformOwner"":""wenfeng.chen""},{""RequestedDept"":""U00024897""},{""ResourceType"":""Shared""}]"
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","Network","Network-008","Check for Unrestricted MS SQL Database Access","SUCCESS","High","","","Security group basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01 doesn't allow unrestricted access to port 1433","japaneast","security","/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01","","Environment=SIT,UAT, DataClassification=Internal, ApplicationName=NW, Tier=0, AppOwner=yeli.chen, MaintainDept=U00024897, PlatformOwner=wenfeng.chen, RequestedDept=U00024897, ResourceType=Shared","","","","2020-06-30","2022-06-06","https://www.cloudconformity.com/knowledge-base/azure/Network/unrestricted-ms-sql-database-access.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:Network-008:Network:japaneast:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01","https://portal.azure.com/#resource//subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01","descriptorType=network-network-security-groups;resourceName=Network Security Group;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:Network:japaneast:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01;extradata=[];excluded=false","[{""Environment"":""SIT,UAT""},{""DataClassification"":""Internal""},{""ApplicationName"":""NW""},{""Tier"":""0""},{""AppOwner"":""yeli.chen""},{""MaintainDept"":""U00024897""},{""PlatformOwner"":""wenfeng.chen""},{""RequestedDept"":""U00024897""},{""ResourceType"":""Shared""}]"
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","Network","Network-011","Check for Network Security Groups with Port Ranges","SUCCESS","Medium","","","This network security group basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01 has one or more single ports configured","japaneast","security","/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01","","Environment=SIT,UAT, DataClassification=Internal, ApplicationName=NW, Tier=0, AppOwner=yeli.chen, MaintainDept=U00024897, PlatformOwner=wenfeng.chen, RequestedDept=U00024897, ResourceType=Shared","","","","2020-12-13","","https://www.cloudconformity.com/knowledge-base/azure/Network/network-security-group-port-range.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:Network-011:Network:japaneast:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01","https://portal.azure.com/#resource//subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01","descriptorType=network-network-security-groups;resourceName=Network Security Group;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:Network:japaneast:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01;excluded=false","[{""Environment"":""SIT,UAT""},{""DataClassification"":""Internal""},{""ApplicationName"":""NW""},{""Tier"":""0""},{""AppOwner"":""yeli.chen""},{""MaintainDept"":""U00024897""},{""PlatformOwner"":""wenfeng.chen""},{""RequestedDept"":""U00024897""},{""ResourceType"":""Shared""}]"
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","Network","Network-016","Check for Unrestricted CIFS Access","SUCCESS","High","","","Security group basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01 doesn't allow unrestricted access to port 445","japaneast","security","/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01","","Environment=SIT,UAT, DataClassification=Internal, ApplicationName=NW, Tier=0, AppOwner=yeli.chen, MaintainDept=U00024897, PlatformOwner=wenfeng.chen, RequestedDept=U00024897, ResourceType=Shared","","","","2022-06-06","","https://www.cloudconformity.com/knowledge-base/azure/Network/unrestricted-cifs-access.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:Network-016:Network:japaneast:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01","https://portal.azure.com/#resource//subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01","descriptorType=network-network-security-groups;resourceName=Network Security Group;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:Network:japaneast:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01;extradata=[];excluded=false","[{""Environment"":""SIT,UAT""},{""DataClassification"":""Internal""},{""ApplicationName"":""NW""},{""Tier"":""0""},{""AppOwner"":""yeli.chen""},{""MaintainDept"":""U00024897""},{""PlatformOwner"":""wenfeng.chen""},{""RequestedDept"":""U00024897""},{""ResourceType"":""Shared""}]"
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","Network","Network-019","Check for Unrestricted Telnet Access","SUCCESS","High","","","Security group basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01 doesn't allow unrestricted access to port 23","japaneast","security","/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01","","Environment=SIT,UAT, DataClassification=Internal, ApplicationName=NW, Tier=0, AppOwner=yeli.chen, MaintainDept=U00024897, PlatformOwner=wenfeng.chen, RequestedDept=U00024897, ResourceType=Shared","","","","2022-07-04","","https://www.cloudconformity.com/knowledge-base/azure/Network/unrestricted-telnet-access.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:Network-019:Network:japaneast:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01","https://portal.azure.com/#resource//subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01","descriptorType=network-network-security-groups;resourceName=Network Security Group;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:Network:japaneast:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01;extradata=[];excluded=false","[{""Environment"":""SIT,UAT""},{""DataClassification"":""Internal""},{""ApplicationName"":""NW""},{""Tier"":""0""},{""AppOwner"":""yeli.chen""},{""MaintainDept"":""U00024897""},{""PlatformOwner"":""wenfeng.chen""},{""RequestedDept"":""U00024897""},{""ResourceType"":""Shared""}]"
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-006","Monitor Disk Encryption","SUCCESS","Medium","","","Disk Encryption isn't set to disabled for /subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/policyAssignments/SecurityCenterBuiltIn","global","security","/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/policyAssignments/SecurityCenterBuiltIn","","","","","","2019-10-09","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-disk-encryption.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-006:SecurityCenter:global:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/policyAssignments/SecurityCenterBuiltIn","https://portal.azure.com/#resource//subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/policyAssignments/SecurityCenterBuiltIn","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/policyAssignments/SecurityCenterBuiltIn;excluded=false",""
